summary_nr,report_id,event_date,age,sex,event_desc,event_keyword,const_end_use,build_stories,nonbuild_ht,project_cost,project_type,rel_insp_nr,event_type,occ_code,const_op_cause,fat_cause,fall_distance,fall_ht,injury_line_nr,Category
221628324,1055330,12/1/2023,36,M,"Employee is killed in fall from tree, inadvertently cut lifeline with chainsaw","Blunt force,Blunt force trauma,Chain Saw,Concrete Pavement,Cutting,Fall,Fall From Elevation,Fall Protection,Lifeline,Pavement,Tree,Tree Care,Tree Climber,Tree Trimming",,,,,,347143638,5,999.0,,,,,1,Falls
221620560,420600,11/30/2023,35,M,Employee is killed after being pinned and crushed by forklift,"Caught Between,Crushed,Forklift,Pinned,Stack",,,,,,347137036,2,856.0,,,,,1,Crushed/Caught Between
221620677,316700,11/30/2023,30,M,Employee is killed when crushed between forklift and trailer,"Blunt force trauma,Caught Between,Crushed,Pinned,Powered Industrial Vehicle,Ramp,Trailer,Warehouse",,,,,,347138000,2,883.0,,,,,1,Blunt Force/Struck By Objects
221621006,627700,11/30/2023,68,M,Employee is killed when struck by vehicle,"Blunt force trauma,Motor Vehicle,Struck By,Traffic Accident,Trailer,Truck",,,,,,347140105,1,805.0,,,,,1,Blunt Force/Struck By Objects
221621550,418400,11/30/2023,58,M,Employee dies of natural causes,"Agriculture,Fatigue,Natural Causes,Shortness of breath",,,,,,347144123,12,479.0,,,,,1,Medical Events
221668007,454510,11/30/2023,49,M,Employee is killed when shot during delivery work,"Delivery Work,Gun,Gunshot,Motor Vehicle,Workplace Violence",,,,,,347143216,14,999.0,,,,,1,Vehicle Accidents
221620008,213900,11/29/2023,61,M,Employee is killed when run over by motor vehicle,"Blunt force trauma,Crushed,Motor Vehicle,Removing,Rock,Run Over",,,,,,347130213,1,595.0,,,,,1,Blunt Force/Struck By Objects
221620198,454711,11/29/2023,86,F,Employee is killed when crushed by dolly,"Chest,Crushed,Pelvis,Pinned,Struck By",,,,,,347133787,1,883.0,,,,,1,Blunt Force/Struck By Objects
221620495,950621,11/29/2023,64,M,Employee dies of heart attack,"Cardiac Arrest,Heart Attack",,,,,,347136749,14,804.0,,,,,1,Medical Events
221621170,552652,11/29/2023,46,M,Employee dies of acute congestive heart failure,"Cardiovasc Disease,Natural Causes",,,,,,347141368,12,747.0,,,,,1,Medical Events
221627979,257250,11/29/2023,52,M,Employee dies of cardiac arrest,"Cardiac Arrest,Fainted,Heart Attack,Natural Causes,Preexisting Condition,Training,Underlying Medical Condition",,,,,,347166985,12,479.0,,,,,1,Medical Events
221629157,253420,11/29/2023,87,M,Employee dies after falling in workplace,"Fall,Fall On Same Level,Fracture,Hand,Laceration,Vertebra",,,,,,347190332,4,834.0,,,,,1,Falls
221640923,355111,11/29/2023,52,M,Employee climbs into baler and is crushed and killed by ram,"Abdomen,Avulsion,Back,Baler,Crushed,Descending Ladder,Elevated Work Platform,Foot,Fracture,Hand,Hopper,Hydraulic Ram,Laceration,Ladder,Leg,Machine Cycled,Paper,Pelvis,Work Platform",,,,,,347131781,2,758.0,,,,,1,Falls
221650773,950631,11/29/2023,67,M,Employee is killed while trimming pine tree,"Blunt force trauma,Fall Protection,Independent Contractors,Struck By,Torso,Tree,Tree Branch,Tree Care,Tree Climber,Tree Climbing System,Tree Trimming",,,,,,347358236,14,,,,,,1,Falls
221619554,214700,11/28/2023,43,M,Employee suffers electrocution from contact with overhead powerline,"Asphalt,Construction vehicle,Contact,Dump Truck,Dump Truck Bed,Electric Shock,Electrocuted,Highway,Motor Vehicle,Overhead Power Line,Raised,Road,Road Paving,Shock,Vehicle",,,,,,347127557,14,0.0,,,,,1,Vehicle Accidents
221619646,355118,11/28/2023,38,M,Employee is killed when pulled through wood chipper,"Blunt force trauma,Feeding,Pulled In,Tree Limb,Wood Chipper",,,,,,347128407,2,,,,,,1,Blunt Force/Struck By Objects
221619786,522000,11/28/2023,19,M,Three employees are killed in explosion,"Automotive Repair,Brake,Burn,Butane,Cylinder,Explosion,Propane,Truck",,,,,,347129793,14,505.0,,,,,1,Vehicle Accidents
221619786,522000,11/28/2023,47,M,Three employees are killed in explosion,"Automotive Repair,Brake,Burn,Butane,Cylinder,Explosion,Propane,Truck",,,,,,347129793,14,505.0,,,,,2,Vehicle Accidents
221619786,522000,11/28/2023,33,M,Three employees are killed in explosion,"Automotive Repair,Brake,Burn,Butane,Cylinder,Explosion,Propane,Truck",,,,,,347129793,14,505.0,,,,,4,Vehicle Accidents
221619984,418800,11/28/2023,54,M,Employee is killed when run over by skid steer,"Run Over,Skid Steer loader",I,,,,A,347131583,1,889.0,32.0,,,,1,Other
221622509,253680,11/28/2023,31,M,Employee dies from natural causes,"Cardiovasc Disease,Natural Causes,Teacher,Unresponsive",,,,,,347144313,12,139.0,,,,,1,Medical Events
221625692,454714,11/28/2023,49,M,Employee dies from pulmonary embolism,"Cardiac Arrest,Cardiovasc System,Heart Attack,Pulmonary Embolism,Tendon",,,,,,347174617,12,785.0,,,,,1,Medical Events
221664477,950644,11/28/2023,54,M,Employee is killed when hit by motor vehicle,"Box truck,Highway,Highway Shoulder,Motor Vehicle,Moving Object,Struck By",,,,,,347473258,1,,,,,,1,Blunt Force/Struck By Objects
221619570,830100,11/27/2023,32,M,Employee is killed in fall down manlift hole in grain silo,"Blunt force trauma,Cleaning,Fall,Fall From Elevation,Grain,Silo",,,,,,347127607,5,,,,,,1,Falls
221619612,316400,11/27/2023,30,M,Employee is killed when crushed by motor vehicle,"Axle,Cable,Chain,Crushed,Face,Falling Object,Motor Vehicle,Removing,Struck By,Tire,Trapped",,,,,,347128142,14,889.0,,,,,1,Falls
221620545,950647,11/27/2023,50,M,Employee dies of cardiac arrest,"CPR,Cardiac Arrest,Collapse,Heart Attack,Natural Causes,Preexisting Condition,Seizure,Tree Pruner,Unconsciousness,Underlying Medical Condition",,,,,,347136954,14,479.0,,,,,1,Crushed/Caught Between
221624349,653510,11/27/2023,24,M,One employee is struck by cable and killed due to head trauma,"Blunt force trauma,Bucket,Bucket Truck,Cable,Caught By,Cement truck,E TC (telecom work),Finger,Fracture,Head,Installing,Internal Injuries,Jaw,Pinned,Struck By,Telecom Work,Tension,Vertebra",O,,20.0,,A,347164337,1,7055.0,50.0,,,,1,Blunt Force/Struck By Objects
221629611,950644,11/27/2023,53,M,Employee is killed after striking dock and losing consciousness,"Backing Up,Collision,Delivery Work,Dock,Gas,Loading,Loading Dock,Lost consciousness,Truck Driver,Unconsciousness,Unknown",,,,,,347127300,14,804.0,,,,,1,Vehicle Accidents
221634595,215600,11/27/2023,48,M,Employee is killed in fall from ladder,"Blunt force trauma,Fall,Fall From Elevation,Head,Ladder",,,,,,347232316,5,375.0,,,,,1,Falls
221619224,521700,11/26/2023,47,M,Employee dies after falling from elevation,"Basement,Broken Bone,Collapse,Collapsed lung,Electrician,Fall,Fall From Elevation,Grain,Hatch,Installing,Laborer,Rib,Sensor,Shortness of breath,Silo",K,,16.0,,A,347125544,4,575.0,,,16.0,16.0,1,Falls
221620990,420600,11/26/2023,44,M,Employee is killed in fall from height,"Concrete Floor,Fall,Fall From Elevation,Fracture,Skull",,,,,,347139842,5,883.0,,,,,1,Falls
221622749,729700,11/26/2023,59,M,Employee dies of overexposure to carbon monoxide,"Carbon Monoxide,Construction,Heater,Motor Vehicle,Overexposure,Propane,Security Guard,Snow,Snowy,Unresponsive",,,,,,347154262,12,255.0,,,,,1,Vehicle Accidents
221619513,653510,11/25/2023,27,M,Employee overdoses and dies from drug overdose,Drug Overdose,,,,,,347127243,14,243.0,,,,,1,Other
221627631,950643,11/25/2023,33,M,Employee dies of cardiac arrest,"Cardiac Arrest,Exercise,Heart Attack",,,,,,347185944,14,889.0,,,,,1,Medical Events
221618903,317000,11/24/2023,48,M,Employee falls to bottom of elevator shaft and suffers fatality,"Drywall,Elevated Work Platform,Elevator Shaft,Fall,Fall From Elevation,Floor,Floor Hole,Floor Opening,Frame,Framing,Opening,Platform,Sheetrock,Wall",C,2.0,,,B,347123333,5,7010.0,20.0,,17.0,17.0,1,Falls
221619034,551800,11/24/2023,37,M,"Employee is killed after fall from elevation, struck by 2-ton metal ball","Blunt force trauma,Boom,Crane,Crane Ball,Crane Cab,Ejected,Fall,Fall From Elevation,Falling Object,Head,Magnet,Material Handling,Metal,Neck,Seat Belt,Struck Against,Struck By",,,,,,347123747,5,7020.0,,,,,1,Falls
221622699,625400,11/24/2023,50,M,Employee is killed in fall from ladder,"Fall,Fall From Elevation,Head,Ladder,Lost Balance,Scissor lift,Sheetrock,Struck Against,Training,Untrained",B,,4.0,,A,347129199,5,573.0,20.0,,4.0,4.0,1,Falls
221634132,418200,11/24/2023,54,M,Employee dies of heart failure,"Cardiac Arrest,Cardiovasc Disease,Forklift,Heart,Heart Attack",,,,,,347135469,12,268.0,,,,,1,Vehicle Accidents
221618846,213600,11/23/2023,37,M,Employee is killed in fall from roof edge,"Blunt force,Blunt force trauma,Fall,Fall From Elevation,Head,High Wind,Leading Edge,Lost Balance,Plywood,Roof,Roof Decking,Roofer,Torso",,,,,B,347123150,5,869.0,43.0,,60.0,60.0,1,Falls
221618887,521700,11/22/2023,28,M,Employee is killed when crushed by air compressor,"Blunt force trauma,Crushed,Fall,Fall On Same Level,Falling Object,Service Technician,Storage Rack,Struck By,Tire,Torso,Unresponsive",,,,,,347123259,2,,,,,,1,Falls
221619711,626300,11/22/2023,51,M,Employee is killed when struck by front end loader,"Front End Loader,Struck By",,,,,,347129140,1,889.0,,,,,1,Blunt Force/Struck By Objects
221622988,729300,11/22/2023,67,M,Employee is killed after falling off roof,"Fall,Fall From Elevation,Residential Construction,Roof",A,1.0,,,A,347151763,5,595.0,43.0,,20.0,20.0,1,Falls
221618416,418300,11/21/2023,65,M,Employee is killed when crushed by Conex box,"Box,Broke,Caught Between,Chain,Concrete Floor,Crushed,Hoisting Mechanism,Loading,Struck By,Trailer,Unloading",,,,,,347120545,2,,,,,,1,Blunt Force/Struck By Objects
221618465,418800,11/21/2023,21,M,Employee is killed when struck by bundle of glass sheets,"Bundle,Concussion,Falling Object,Fracture,Glass,Head,Neck,Slid,Struck Against,Struck By",,,,,,347120594,6,717.0,,,,,1,Falls
221618556,950641,11/21/2023,30,M,Employee is killed via electrocution,"Electrocuted,Energized,Overhead Power Line,Tree Trimming",,,,,,347121592,14,486.0,,,,,1,Electrocution/Shock
221618580,215000,11/21/2023,34,M,Employee suffers electrocution from energized wire,"Electric Conductor,Electric Cord,Electric Shock,Electrical Burn,Electrician,Electrocuted,Energized,Installing,Shock",C,23.0,,,B,347121709,12,575.0,24.0,,,,1,Electrocution/Shock
221618986,830400,11/21/2023,75,M,Employee is killed when crushed by forklift,"Backing Up,Blunt force trauma,Box truck,Crushed,Falling Object,Forklift,Pallet",,,,,,347123549,6,805.0,,,,,1,Falls
221631492,1054114,11/21/2023,51,M,Employee is killed when crushed by trailer,"Air Brake,Blunt force trauma,Crushed,Embankment,Log Trailer,Log Truck,Roll-Over",,,,,,347210841,1,804.0,,,,,1,Blunt Force/Struck By Objects
221636459,950612,11/21/2023,70,M,Employee dies of Valley Fever,Infectious Disease,,,,,,347246019,8,424.0,,,,,1,Other
221618382,418200,11/20/2023,59,M,Employee dies of myocardial infarction,"Cardiac Arrest,Cardiovasc System,Heart,Natural Causes",,,,,,347120388,12,686.0,,,,,1,Medical Events
221635238,418100,11/20/2023,54,M,Employee is killed in fall through skylight to concrete floor,"Blunt force trauma,Concrete Floor,Fall,Fall From Elevation,Head,Metal,Removing,Roof,Roofing,Skylight,Stone,Warehouse",C,1.0,,,B,347237034,5,7010.0,43.0,,19.0,19.0,1,Falls
221617491,419730,11/17/2023,29,F,"Employee installing shingles falls from roof, endures fatal blunt force trauma","Anchor,Blunt force trauma,Commercial Building,Disconnected,Fall,Fall From Elevation,Fall Protection,Installing,Roof,Roofer,Roofing,Shingles,Traumatic",H,,,,C,347113904,5,595.0,,,,,1,Falls
221616857,213100,11/16/2023,50,M,Employee dies after falling off bridge,"Bridge,Construction,Driving,E C (construction),Fall,Fall From Elevation,Fracture,Tractor Trailer",,,,,,347107922,5,804.0,,,,,1,Falls
221617020,950613,11/16/2023,47,M,Employee is killed in skidder accident,"Blunt force trauma,Chest,Ditch,Hill,Pulling,Skidder,Struck Against,Tree,Tree Skidding",,,,,,347108748,6,853.0,,,,,1,Blunt Force/Struck By Objects
221617152,214500,11/16/2023,72,M,Employee dies of cardiac arrest,"Cardiac Arrest,Heart Attack",,,,,,347110637,12,355.0,,,,,1,Medical Events
221617392,625700,11/16/2023,20,M,Employee is electrocuted while installing light fixtures,"Electric Shock,Electrical Burn,Electrical Wire,Electrocuted,Energized,Installing,Lighting,Shock",C,1.0,,,A,347113003,13,576.0,24.0,,,,1,Electrocution/Shock
221617541,418300,11/16/2023,62,M,Employee is killed in fall from roof,"Bundle,Concrete Floor,Elevated Work Platform,Fall,Fall From Elevation,Loading,Roof,Shingles",,,,,,347114068,5,595.0,,,,,1,Falls
221617582,418100,11/16/2023,36,M,Employee is killed when crushed under lift,"Caught Between,Conduit,Crushed,Installing,Lift",,,,,,347110629,2,519.0,,,,,1,Crushed/Caught Between
221617905,452110,11/16/2023,40,M,Employee is killed when struck by tree limb,"Cutting,Falling Object,Struck By,Tree,Tree Care,Tree Limb",,,,,,347116329,1,999.0,,,,,1,Falls
221618598,1032500,11/16/2023,19,M,Employee falls through skylight and is killed,"Blunt force trauma,Concrete,Concrete Floor,Fall,Fall From Elevation,Fall Protection,Fracture,Head,Leg,Rib,Roof,Roof Opening,Skylight",H,2.0,,,D,347111056,5,,5.0,,29.0,29.0,1,Falls
221617061,625700,11/15/2023,63,M,Employee death is likely from cardiac event,"Cardiac Arrest,Descending,Descending Ladder,Fixed Ladder,Heart,Ladder",,,,,,347109563,12,,,,,,1,Falls
221617509,728500,11/15/2023,33,M,Employee dies from drug overdose,Drug Overdose,,,,,,347113995,14,637.0,,,,,1,Other
221618051,352470,11/15/2023,47,M,Two employees are electrocuted when lowering platform hoist,"Contact,Electric Shock,Electrical Burn,Electrocuted,Energized,Overhead Power Line,Power Lines,Roof,Roofer,Shingles,Shock",A,,,,C,347117327,13,595.0,43.0,,,,1,Falls
221618051,352470,11/15/2023,22,M,Two employees are electrocuted when lowering platform hoist,"Contact,Electric Shock,Electrical Burn,Electrocuted,Energized,Overhead Power Line,Power Lines,Roof,Roofer,Shingles,Shock",A,,,,C,347117327,13,595.0,43.0,,,,2,Falls
221619596,454510,11/15/2023,58,M,Employee is killed when struck by dump truck,"AED,Axle,Back-Up Alarm,Blunt force trauma,CPR,Dump Truck,Flagger,Flagman,Struck By,Tire",,,,,,347116303,1,999.0,,,,,1,Blunt Force/Struck By Objects
221616576,936400,11/14/2023,44,M,Employee is killed in ATV accident,"ATV,Blunt force trauma,Collision",,,,,,347105330,1,,,,,,1,Blunt Force/Struck By Objects
221616766,418800,11/14/2023,38,F,Employee falls from roof results in fatality,"Blunt force trauma,Building,Commercial Building,Contact,Fall,Fall From Elevation,Head,Roof,Steel,Steel Erection,Traumatic,Traumatic Brain Injury",C,1.0,,,A,347107518,5,,9.0,,14.0,14.0,1,Falls
221619125,215600,11/14/2023,27,F,Employee dies following severe asthma attack,"Asthma,Manufacturing,Preexisting Condition,Underlying Medical Condition",,,,,,347124083,12,303.0,,,,,1,Medical Events
221657182,454510,11/14/2023,21,M,Employee is killed when struck by falling object,"Bolt,Crane,Dock,Falling Object,High Wind,Installing,Rebar,Struck By,Wall",,,,,,347116295,2,999.0,,,,,1,Falls
221659741,950644,11/14/2023,51,M,"Employee falls from roof, later dies","Fall,Fall From Elevation,Residential Construction,Roof,Security Guard",A,2.0,,,A,347127490,5,0.0,70.0,,20.0,20.0,1,Falls
221615651,551702,11/13/2023,39,M,Firefighter is killed after falling down four-story shaft,"Back,Blunt force trauma,Fall,Fall From Elevation,Fire,Fire Brigade/Department,Fire Fighter,Open Shaft,Plastic,Roof,Struck Against,Ventilation,Venting",,,,,,347098659,5,417.0,,,,,1,Falls
221616113,626700,11/13/2023,44,M,Employee is killed when struck by vehicle,"Asphyxiated,Caught Between,Crushed,Dumpster,Pinned,Rolled,Struck By,Vehicle In Gear,Waste Disposal",,,,,,347101354,1,,,,,,1,Blunt Force/Struck By Objects
221616121,524700,11/13/2023,26,M,"Bee sting results in anaphylaxis shock, later dies","Anaphylactic shock,Bee Sting,Bucket,Excavator,HVAC,Insect Bite,Plumbing,Removal,Removing,Shock,Skid Steer loader",H,1.0,,,A,347101347,3,7010.0,46.0,,,,1,Other
221616170,524500,11/13/2023,38,M,Employee is killed during traffic accident,"Ejected,Explosion,Fire,Grain,Highway,Highway work zone,Inhalation,Speeding,Tips Over,Tractor Trailer,Traffic Accident,Trailer",I,,,,C,347101636,6,804.0,51.0,,,,1,Vehicle Accidents
221616311,627100,11/13/2023,46,M,Employee struck by vehicle while directing traffic suffers fatality,"Blunt force trauma,Pickup Truck,Semi Tractor Trailer,Struck By,Traffic Accident,Traffic Control,Traumatic,Vehicle",,,,,,347103251,1,804.0,,,,,1,Blunt Force/Struck By Objects
221616899,627510,11/13/2023,60,M,Employee is killed when struck by tire and rim,"Blunt force trauma,Explosion,Flying Object,Struck By,Tire,Tire Rim",,,,,,347108201,1,0.0,,,,,1,Blunt Force/Struck By Objects
221627920,951510,11/13/2023,29,M,Employee is killed due to workplace violence,"Healthcare,Knife,Stabbed,Workplace Violence",,,,,,347115628,14,207.0,,,,,1,Violence
221616345,751910,11/12/2023,45,M,Employee is killed when hit by semi-truck on side of highway,"Highway,Highway Shoulder,Struck By,Tow Truck,Tractor Trailer,Truck",,,,,,347103483,1,,,,,,1,Blunt Force/Struck By Objects
221616659,729300,11/12/2023,40,M,Employee is electrocuted and killed,"Contact,Electrical,Electrocuted,Ladder,Transformer",,,,,,347106882,13,555.0,,,,,1,Falls
221615552,216000,11/11/2023,48,M,Employee falls four stories and suffers fatality,"Blunt force trauma,Boom,Boom Truck,Crane,Fall,Fall From Elevation,Knuckle,Panel,Traumatic,Wall",H,5.0,,,A,347098154,5,869.0,22.0,,40.0,40.0,1,Falls
221615602,420300,11/11/2023,41,M,Employee is killed in fall off ladder,"Blunt force trauma,Descending Ladder,Fall,Fall From Elevation,Fuel Tank,Head,Ladder",,,,,,347098279,5,585.0,,,,,1,Falls
221615784,418300,11/11/2023,52,M,Employee is killed when caught by line shaft,"Caught Between,Crushed,Energized,Mixer,Pinned,Pulling,Shaft",,,,,,347099186,2,519.0,,,,,1,Crushed/Caught Between
221619661,751910,11/11/2023,44,M,"Employee falls from roof, later dies","Bundle,Concrete,Fall,Fall From Elevation,Fracture,Lost Balance,Removing,Roof,Shingles,Skull,Vertebra",A,,13.0,,C,347128480,5,595.0,43.0,,13.0,13.0,1,Falls
221615453,213100,11/10/2023,26,M,Employee is killed when trips and falls onto chain saw,"Blade,Chain Saw,Laceration,Neck,Struck Against,Tree Felling,Tripped",,,,,,347097156,4,496.0,,,,,1,Blunt Force/Struck By Objects
221615834,627510,11/10/2023,52,M,Employee is killed in fall from derrick,"Blunt force trauma,Derrick,Fall,Fall From Elevation,Head,Pipe,Rigging,Torso,Well",,,,,,347099848,5,0.0,,,,,1,Falls
